	Approach	Dataset	Users	Items	Interactions	k	Variance-NDCG	Variance-Exposure	Variance-ExposureEqWeight	Entropy	Gini	MMS	IIF
23	Fair reciprocal	movielens	291	305	400	20	0.00024339261539211258	489.4553884898106	4734.973609244826	0.5878438801274984	0.8071250520479447	0.06557377049180328	tensor(0.0013, dtype=torch.float16)
24	Baseline	movielens	335	359	500	20		520.7854794886456	5120.94210938773	0.5885088524006704	0.8162605312383282	0.0584958217270195	
25	Baseline	movielens	411	444	700	20		618.8957932610632	6186.542610177745	0.5794686203178698	0.8256483074643096	0.0472972972972973	
26	Baseline	movielens	500	546	1000	20		694.4077049059962	6961.567430127868	0.5864933504943314	0.8272122291852482	0.045787545787545784	
27	Baseline	movielens	608	672	1500	20		796.9953937977142	8458.562358276644	0.5782050785147961	0.8295226291757816	0.03422619047619048	
28	Baseline	yelp	279	284	300	20		492.1615078568863	4552.115453283079	0.5930407168208668	0.802589895786465	0.07394366197183098	
29	Fair reciprocal	yelp	279	284	300	20	0.00011650557950056822	527.5023309310964	4787.4886927197	0.581751486072036	0.8039997415981661	0.06690140845070422	tensor(0.0018, dtype=torch.float16)
30	Baseline	yelp	322	323	350	20		575.3203446694695	5401.952822321694	0.5807165829952944	0.8114411003493351	0.06811145510835913	
31	Fair reciprocal	yelp	322	323	350	20	0.00012919664905512897	620.9821987730937	5653.791831609618	0.5705894660171968	0.8131439529914151	0.06191950464396285	tensor(0.0015, dtype=torch.float16)
32	Baseline	yelp	367	368	400	20		679.195758135591	6304.209002835537	0.5666142027041879	0.8192777778431555	0.057065217391304345	
33	Baseline	yelp	452	456	500	20		824.2784013926172	7800.315712526932	0.5489253411710663	0.8281031979231296	0.043859649122807015	
34	Baseline	yelp	618	619	700	20		1129.3578562827856	10708.464222611385	0.5301734598342879	0.8404902781359179	0.035541195476575124	
35	Baseline	yelp	846	859	1000	20		1512.8550005516465	14477.449713436183	0.511378727846665	0.847989782894162	0.02677532013969732	
36	Baseline	yelp	1187	1212	1500	20		2118.1323585342825	20208.1053872714	0.4930529695814643	0.8568987518365285	0.018976897689768978	
37	Baseline	amazon	279	269	300	20		499.7355381920396	4521.737178867069	0.6110658074564872	0.8033515874991917	0.08921933085501858	
38	Gini	amazon	279	269	300	20	0.00020295684033053466	591.2671868549089	3283.8115283094485	0.8135478027845261	0.8988270211805781	0.13382899628252787	tensor(0.4544, dtype=torch.float64)
39	Baseline	amazon	324	311	350	20		607.848237189503	5704.677288282794	0.5817844326455526	0.8137915008053265	0.06752411575562701	
40	Gini	amazon	324	311	350	20	0.00021752747829730077	813.960277802851	5218.850921723308	0.8667058226892166	0.9325054467099687	0.0932475884244373	tensor(0.4104, dtype=torch.float64)
41	Baseline	amazon	366	353	400	20		681.7759279731063	6415.536823182917	0.5736525770510522	0.8196513193173498	0.059490084985835696	
42	Baseline	amazon	453	436	500	20		862.3821667096826	8109.790968773671	0.5554090476954702	0.8303890481467144	0.0481651376146789	
43	Gini	amazon	453	436	500	20	0.00031864757936242395	937.4340436201892	5861.534088039725	0.7916380482416778	0.9362786049137705	0.10779816513761468	tensor(0.5623, dtype=torch.float64)
44	Baseline	amazon	607	585	700	20		1131.854426997483	10592.401811673604	0.5427713522638775	0.8411970583331077	0.041025641025641026	
45	Gini	amazon	607	585	700	20	0.0001792304997597927	1115.6237460895215	5470.343692015486	0.7644085679465937	0.9100748382725139	0.1452991452991453	tensor(0.6266, dtype=torch.float64)
46	Baseline	amazon	825	769	1000	20		1607.9121667585246	15331.93080707047	0.518841894120431	0.8522399615995727	0.02860858257477243	
47	Gini	amazon	825	769	1000	20	0.0002622998593431725	789.877182874734	5331.486073650444	0.7829801952681018	0.8900615225462514	0.15604681404421328	tensor(0.6662, dtype=torch.float64)
48	Baseline	amazon	1156	1040	1500	20		2314.5021762575775	21491.74866863905	0.5106134624795534	0.8612189322818892	0.023076923076923078	
49	Gini	amazon	1156	1040	1500	20	0.00029030705752276396	1099.8936474848972	8407.839053254436	0.7512028020722576	0.9138984432972191	0.1326923076923077	tensor(0.6255, dtype=torch.float64)
50	Baseline	black_friday	282	261	300	20		535.0712829495849	4841.387501651474	0.6105108821173276	0.8043198292931005	0.08812260536398467	
51	Gini	black_friday	282	261	300	20	0.00015125774794774293	371.2869702411289	2863.1959307702473	0.8324973045560426	0.8505872610347471	0.21455938697318008	tensor(0.4958, dtype=torch.float64)
52	Baseline	black_friday	328	305	350	20		632.6238953530302	5925.023703305562	0.5847250139941322	0.8148100196669298	0.06885245901639345	
53	Gini	black_friday	328	305	350	20	0.00017925740349824916	405.8041763063773	3288.676162321957	0.8281018614524766	0.8641666828654885	0.18688524590163935	tensor(0.5208, dtype=torch.float64)
54	Baseline	black_friday	367	346	400	20		708.6301556663492	6624.867553209263	0.5736432425059353	0.8218962738305975	0.06069364161849711	
55	Baseline	black_friday	455	426	500	20		889.6668879735975	8379.151006193655	0.5560840219813549	0.8317177277953972	0.04929577464788732	
56	Gini	black_friday	455	426	500	20	0.000565266653016584	727.1839882303566	4772.68152262558	0.7613448307438566	0.906509995285552	0.14084507042253522	tensor(0.5831, dtype=torch.float64)
57	Baseline	black_friday	611	546	700	20		1216.8855114166288	11228.766963195532	0.550366340256212	0.843822763397379	0.04395604395604396	
58	Gini	black_friday	611	546	700	20	0.00019198662129010527	903.0503030064156	6385.4775859061565	0.7960900550446628	0.9266609591428582	0.1227106227106227	tensor(0.5393, dtype=torch.float64)
59	Baseline	black_friday	841	716	1000	20		1803.2068993305058	17198.227583408756	0.5217325098657299	0.8567362120740387	0.030726256983240222	
60	Gini	black_friday	841	716	1000	20	0.00019138272944191418	1563.1320063227888	10267.300209107081	0.7554477475539753	0.9409071809971647	0.10893854748603352	tensor(0.5432, dtype=torch.float64)
61	Baseline	black_friday	1166	948	1500	20		2575.455851794754	24923.10514696719	0.507505208928632	0.8654898368334175	0.023206751054852322	
62	Gini	black_friday	1166	948	1500	20	0.0014988445506718276	1051.4873504986792	10246.05240435115	0.7531159629565628	0.8922134757965978	0.14767932489451477	tensor(0.7275, dtype=torch.float64)
63	Baseline	movielens	236	241	300	20		387.6624853641655	3756.574714622683	0.6136523136703251	0.7938706225701994	0.08713692946058091	
64	Gini	movielens	236	241	300	20	0.0002341171674462969	348.94202278866663	2091.23861503762	0.8579690230162332	0.8535460375237968	0.2074688796680498	tensor(0.4643, dtype=torch.float64)
65	Baseline	movielens	266	277	350	20		425.57596295463577	4008.9287753000826	0.612446491647779	0.8029946944131615	0.08664259927797834	
66	Gini	movielens	266	277	350	20	0.0003203928116245171	411.54368807021643	3258.9287753000826	0.7998766482521683	0.8927680162433693	0.1407942238267148	tensor(0.4842, dtype=torch.float64)
67	Baseline	movielens	291	305	400	20		472.83615954787007	4561.616232195645	0.5961647845120623	0.8114019096130924	0.06885245901639345	
68	Gini	movielens	291	305	400	20	0.00025237943575800244	373.92396363291374	2603.7736092448267	0.8136495953614801	0.8645431756067558	0.18688524590163935	tensor(0.4968, dtype=torch.float64)
69	Baseline	movielens	335	359	500	20		520.7854794886456	5120.94210938773	0.5885088524006704	0.8162605312383282	0.0584958217270195	
70	Gini	movielens	335	359	500	20	0.0004301191770752534	275.3506484914883	2227.354365655139	0.8423230797459584	0.8519392732715573	0.19498607242339833	tensor(0.5098, dtype=torch.float64)
71	Baseline	movielens	411	444	700	20		618.8957932610632	6186.542610177745	0.5794686203178698	0.8256483074643096	0.0472972972972973	
72	Gini	movielens	411	444	700	20	0.0003153595058142562	716.0384991778344	3295.86693450207	0.8136744556351406	0.9131741034044794	0.16441441441441443	tensor(0.5313, dtype=torch.float64)
73	Baseline	movielens	500	546	1000	20		694.4077049059962	6961.567430127868	0.5864933504943314	0.8272122291852482	0.045787545787545784	
74	Gini	movielens	500	546	1000	20	0.0005046496950305167	308.076807294146	3122.0692616297006	0.8026136369337438	0.8422312901472501	0.18315018315018314	tensor(0.5798, dtype=torch.float64)
75	Baseline	movielens	608	672	1500	20		796.9953937977142	8458.562358276644	0.5782050785147961	0.8295226291757816	0.03422619047619048	
76	Gini	movielens	608	672	1500	20	0.0006753601947570954	323.60498963111496	2482.8153344671205	0.8149319020626586	0.8269162333366112	0.18452380952380953	tensor(0.6097, dtype=torch.float64)
77	Baseline	yelp	279	284	300	20		492.1615078568863	4552.115453283079	0.5930407168208668	0.802589895786465	0.07394366197183098	
78	Gini	yelp	279	284	300	20	0.00019499750240937653	455.3201011821752	2924.43235469153	0.8200372778380802	0.8910715055850297	0.1619718309859155	tensor(0.4917, dtype=torch.float64)
79	Baseline	yelp	322	323	350	20		575.3203446694695	5401.952822321694	0.5807165829952944	0.8114411003493351	0.06811145510835913	
80	Gini	yelp	322	323	350	20	0.00023811217430114178	379.59135697063965	3054.60916907092	0.8252856070160532	0.8746878342126484	0.19195046439628483	tensor(0.5130, dtype=torch.float64)
81	Baseline	yelp	367	368	400	20		679.195758135591	6304.209002835537	0.5666142027041879	0.8192777778431555	0.057065217391304345	
82	Baseline	yelp	452	456	500	20		824.2784013926172	7800.315712526932	0.5489253411710663	0.8281031979231296	0.043859649122807015	
83	Gini	yelp	452	456	500	20	0.00022386848083363604	619.6567422765507	3594.3244844567557	0.7941522134565174	0.8813694889803249	0.18201754385964913	tensor(0.5365, dtype=torch.float64)
84	Baseline	yelp	618	619	700	20		1129.3578562827856	10708.464222611385	0.5301734598342879	0.8404902781359179	0.035541195476575124	
85	Gini	yelp	618	619	700	20	0.00012760705410847024	695.373220364908	5567.439989978105	0.7585568819903666	0.9140583482071655	0.12924071082390953	tensor(0.6307, dtype=torch.float64)
86	Baseline	yelp	846	859	1000	20		1512.8550005516465	14477.449713436183	0.511378727846665	0.847989782894162	0.02677532013969732	
87	Gini	yelp	846	859	1000	20	0.0014226446032306413	764.1340661920988	6303.317000979832	0.7573604678195021	0.9193966823307324	0.1280558789289872	tensor(0.5649, dtype=torch.float64)
88	Baseline	yelp	1187	1212	1500	20		2118.1323585342825	20208.1053872714	0.4930529695814643	0.8568987518365285	0.018976897689768978	
89	Gini	yelp	1187	1212	1500	20	0.000324818568648022	833.2080444240847	6600.7456512978015	0.7686686964814027	0.9049341276687733	0.15016501650165018	tensor(0.7293, dtype=torch.float64)
90	Baseline	amazon	279	269	300	20		499.7355381920396	4521.737178867069	0.6110658074564872	0.8033515874991917	0.08921933085501858	
91	Lorenz	amazon	279	269	300	20	0.00031937645768963404	724.0795362327226	4570.830115670044	0.813230827175998	0.9263300776649811	0.10408921933085502	tensor(0.0022, dtype=torch.float64)
92	Baseline	amazon	324	311	350	20		607.848237189503	5704.677288282794	0.5817844326455526	0.8137915008053265	0.06752411575562701	
93	Lorenz	amazon	324	311	350	20	0.000336897023601792	861.8086062787744	5128.516516578614	0.8198189229639568	0.9345196249275001	0.10610932475884244	tensor(0.0020, dtype=torch.float64)
94	Baseline	amazon	366	353	400	20		681.7759279731063	6415.536823182917	0.5736525770510522	0.8196513193173498	0.059490084985835696	
95	Baseline	amazon	453	436	500	20		862.3821667096826	8109.790968773671	0.5554090476954702	0.8303890481467144	0.0481651376146789	
96	Lorenz	amazon	453	436	500	20	0.0003564663231221194	1284.1449164809635	8090.800143085597	0.7912980020898203	0.956157286134904	0.07568807339449542	tensor(0.0016, dtype=torch.float64)
97	Baseline	amazon	607	585	700	20		1131.854426997483	10592.401811673604	0.5427713522638775	0.8411970583331077	0.041025641025641026	
98	Lorenz	amazon	607	585	700	20	0.00046207874612418716	1654.1474267215347	9621.547110818907	0.7311140303441269	0.9629909417433666	0.07008547008547009	tensor(0.0012, dtype=torch.float64)
99	Baseline	amazon	825	769	1000	20		1607.9121667585246	15331.93080707047	0.518841894120431	0.8522399615995727	0.02860858257477243	
100	Lorenz	amazon	825	769	1000	20	0.0005266056594639877	2424.155404923969	15232.630416953432	0.715529609864857	0.9737740553653116	0.044213263979193757	tensor(0.0008, dtype=torch.float64)
101	Baseline	amazon	1156	1040	1500	20		2314.5021762575775	21491.74866863905	0.5106134624795534	0.8612189322818892	0.023076923076923078	
102	Lorenz	amazon	1156	1040	1500	20	0.0007515882009549142	3481.830962579922	21817.08328402366	0.7070188986112658	0.9802497829038657	0.035576923076923075	tensor(0.0006, dtype=torch.float64)
103	Baseline	black_friday	282	261	300	20		535.0712829495849	4841.387501651474	0.6105108821173276	0.8043198292931005	0.08812260536398467	
104	Lorenz	black_friday	282	261	300	20	0.0003000059116163842	768.4137223615896	4556.391333069099	0.7889074731297564	0.923196934420951	0.1111111111111111	tensor(0.0023, dtype=torch.float64)
105	Baseline	black_friday	328	305	350	20		632.6238953530302	5925.023703305562	0.5847250139941322	0.8148100196669298	0.06885245901639345	
106	Lorenz	black_friday	328	305	350	20	0.00031372414308892616	884.0529408110011	5350.866326256382	0.7984391908556916	0.9325125658433846	0.09836065573770492	tensor(0.0021, dtype=torch.float64)
107	Baseline	black_friday	367	346	400	20		708.6301556663492	6624.867553209263	0.5736432425059353	0.8218962738305975	0.06069364161849711	
108	Baseline	black_friday	455	426	500	20		889.6668879735975	8379.151006193655	0.5560840219813549	0.8317177277953972	0.04929577464788732	
109	Lorenz	black_friday	455	426	500	20	0.0003983589350616223	1336.1081141185564	8303.32002027816	0.7958851935951738	0.9555886433629325	0.07276995305164319	tensor(0.0014, dtype=torch.float64)
110	Baseline	black_friday	611	546	700	20		1216.8855114166288	11228.766963195532	0.550366340256212	0.843822763397379	0.04395604395604396	
111	Lorenz	black_friday	611	546	700	20	0.0003983923645489941	1859.2230518481197	11746.415314843887	0.7587449900009002	0.9645260108463117	0.05311355311355311	tensor(0.0011, dtype=torch.float64)
112	Baseline	black_friday	841	716	1000	20		1803.2068993305058	17198.227583408756	0.5217325098657299	0.8567362120740387	0.030726256983240222	
113	Lorenz	black_friday	841	716	1000	20	0.0005665410438090238	2511.070760468768	15665.839315252337	0.6913163401447936	0.969047226577322	0.061452513966480445	tensor(0.0009, dtype=torch.float64)
114	Baseline	black_friday	1166	948	1500	20		2575.455851794754	24923.10514696719	0.507505208928632	0.8654898368334175	0.023206751054852322	
115	Lorenz	black_friday	1166	948	1500	20	0.0007780786065950616	3868.270674848014	23410.457467642296	0.748373179970043	0.9782879732920556	0.04430379746835443	tensor(0.0007, dtype=torch.float64)
116	Baseline	movielens	236	241	300	20		387.6624853641655	3756.574714622683	0.6136523136703251	0.7938706225701994	0.08713692946058091	
117	Lorenz	movielens	236	241	300	20	0.00035336698124366074	530.2121471487469	3295.861021676624	0.8375972853326252	0.9112570962861244	0.14107883817427386	tensor(0.0029, dtype=torch.float64)
118	Baseline	movielens	266	277	350	20		425.57596295463577	4008.9287753000826	0.612446491647779	0.8029946944131615	0.08664259927797834	
119	Lorenz	movielens	266	277	350	20	0.0006464775099973495	594.2056157459505	3742.300616455317	0.7880342781620671	0.92303535160985	0.10830324909747292	tensor(0.0024, dtype=torch.float64)
120	Baseline	movielens	291	305	400	20		472.83615954787007	4561.616232195645	0.5961647845120623	0.8114019096130924	0.06885245901639345	
121	Lorenz	movielens	291	305	400	20	0.0007968367384126545	627.252182133666	4106.403117441547	0.7838691181673442	0.9287287211991032	0.10163934426229508	tensor(0.0019, dtype=torch.float64)
122	Baseline	movielens	335	359	500	20		520.7854794886456	5120.94210938773	0.5885088524006704	0.8162605312383282	0.0584958217270195	
123	Lorenz	movielens	335	359	500	20	0.0008828358272204481	695.2382534446908	4143.11481133759	0.7855926064774704	0.9316610475164269	0.10584958217270195	tensor(0.0018, dtype=torch.float64)
124	Baseline	movielens	411	444	700	20		618.8957932610632	6186.542610177745	0.5794686203178698	0.8256483074643096	0.0472972972972973	
125	Lorenz	movielens	411	444	700	20	0.0009669665139570443	938.3888078251108	5122.5921597272945	0.7186657573224264	0.9425431945922319	0.10810810810810811	tensor(0.0012, dtype=torch.float64)
126	Baseline	movielens	500	546	1000	20		694.4077049059962	6961.567430127868	0.5864933504943314	0.8272122291852482	0.045787545787545784	
127	Lorenz	movielens	500	546	1000	20	0.0016662134072036473	1109.2390603505978	6848.673657234096	0.771224292160237	0.9589202110426487	0.07509157509157509	tensor(0.0011, dtype=torch.float64)
128	Baseline	movielens	608	672	1500	20		796.9953937977142	8458.562358276644	0.5782050785147961	0.8295226291757816	0.03422619047619048	
129	Lorenz	movielens	608	672	1500	20	0.0020721025447994466	1272.0799251707479	8077.44033446712	0.8080444087728134	0.9641597218708055	0.06398809523809523	tensor(0.0008, dtype=torch.float64)
130	Baseline	yelp	279	284	300	20		492.1615078568863	4552.115453283079	0.5930407168208668	0.802589895786465	0.07394366197183098	
131	Lorenz	yelp	279	284	300	20	0.0002376362250807744	659.2851898114742	4296.037988494347	0.8181382115148695	0.9270335831524329	0.09507042253521127	tensor(0.0021, dtype=torch.float64)
132	Baseline	yelp	322	323	350	20		575.3203446694695	5401.952822321694	0.5807165829952944	0.8114411003493351	0.06811145510835913	
133	Lorenz	yelp	322	323	350	20	0.00019462712746120693	739.3911797507254	4419.711336253582	0.7804833244283669	0.9291931863161955	0.11145510835913312	tensor(0.0024, dtype=torch.float64)
134	Baseline	yelp	367	368	400	20		679.195758135591	6304.209002835537	0.5666142027041879	0.8192777778431555	0.057065217391304345	
135	Baseline	yelp	452	456	500	20		824.2784013926172	7800.315712526932	0.5489253411710663	0.8281031979231296	0.043859649122807015	
136	Lorenz	yelp	452	456	500	20	0.0003214522114219599	1092.443801322676	7389.4472914743	0.7806446684314234	0.9547534513829625	0.08114035087719298	tensor(0.0014, dtype=torch.float64)
137	Baseline	yelp	618	619	700	20		1129.3578562827856	10708.464222611385	0.5301734598342879	0.8404902781359179	0.035541195476575124	
138	Lorenz	yelp	618	619	700	20	0.00042941864709188825	1533.5501816566402	9179.585385777782	0.7240525564631749	0.9641735620460218	0.06946688206785137	tensor(0.0010, dtype=torch.float64)
139	Baseline	yelp	846	859	1000	20		1512.8550005516465	14477.449713436183	0.511378727846665	0.847989782894162	0.02677532013969732	
140	Lorenz	yelp	846	859	1000	20	0.0005423204991347755	1806.5500059229325	13352.641797254566	0.748105692403533	0.9736290931649054	0.04307334109429569	tensor(0.0007, dtype=torch.float64)
141	Baseline	yelp	1187	1212	1500	20		2118.1323585342825	20208.1053872714	0.4930529695814643	0.8568987518365285	0.018976897689768978	
142	Lorenz	yelp	1187	1212	1500	20	0.0006194107096528393	2169.5774178876545	15869.169743707043	0.7774061805301576	0.9779121014575967	0.039603960396039604	tensor(0.0005, dtype=torch.float64)
143	Baseline	amazon	279	269	300	20		499.7355381920396	4521.737178867069	0.6110658074564872	0.8033515874991917	0.08921933085501858	
144	JME	amazon	279	269	300	20	0.0002929436804049763	138.73043840761477	1091.038294108705	0.9642754825913131	0.7428805583311514	0.2899628252788104	tensor(0.0197)
145	Baseline	amazon	324	311	350	20		607.848237189503	5704.677288282794	0.5817844326455526	0.8137915008053265	0.06752411575562701	
146	JME	amazon	324	311	350	20	0.00043793758452161135	241.68357487807725	1748.8123365143042	0.851909907333231	0.818291196450762	0.17363344051446947	tensor(0.0642)
147	Baseline	amazon	366	353	400	20		681.7759279731063	6415.536823182917	0.5736525770510522	0.8196513193173498	0.059490084985835696	
148	Baseline	amazon	453	436	500	20		862.3821667096826	8109.790968773671	0.5554090476954702	0.8303890481467144	0.0481651376146789	
149	JME	amazon	453	436	500	20	0.0005103083966076766	279.7839728022744	1937.4606935443144	0.8623332175663609	0.8458748526159254	0.1926605504587156	tensor(0.0429)
150	Baseline	amazon	607	585	700	20		1131.854426997483	10592.401811673604	0.5427713522638775	0.8411970583331077	0.041025641025641026	
151	JME	amazon	607	585	700	20	0.0010529665525211653	550.6393925886988	2921.5607860325813	0.8251570058278133	0.8929206186065797	0.13333333333333333	tensor(0.0031)
152	Baseline	amazon	825	769	1000	20		1607.9121667585246	15331.93080707047	0.518841894120431	0.8522399615995727	0.02860858257477243	
153	JME	amazon	825	769	1000	20	0.0010681116097051313	600.861090430988	3976.006229697257	0.7732981686411741	0.904079624287454	0.10793237971391417	tensor(0.0021)
154	Baseline	amazon	1156	1040	1500	20		2314.5021762575775	21491.74866863905	0.5106134624795534	0.8612189322818892	0.023076923076923078	
155	JME	amazon	1156	1040	1500	20	0.0008542122615490604	573.4904000267095	3016.475591715977	0.8237559752528921	0.8414848293637235	0.16826923076923078	tensor(0.0636)
156	Baseline	black_friday	282	261	300	20		535.0712829495849	4841.387501651474	0.6105108821173276	0.8043198292931005	0.08812260536398467	
157	JME	black_friday	282	261	300	20	0.00013105678024067152	211.92411593408806	1616.7055093143083	0.9537035343588246	0.7974854854266413	0.2222222222222222	tensor(0.0608)
158	Baseline	black_friday	328	305	350	20		632.6238953530302	5925.023703305562	0.5847250139941322	0.8148100196669298	0.06885245901639345	
159	JME	black_friday	328	305	350	20	0.000301235273997904	286.9272802395907	2008.8335393711368	0.8655036505056227	0.8350729959365496	0.18688524590163935	tensor(0.0629)
160	Baseline	black_friday	367	346	400	20		708.6301556663492	6624.867553209263	0.5736432425059353	0.8218962738305975	0.06069364161849711	
161	Baseline	black_friday	455	426	500	20		889.6668879735975	8379.151006193655	0.5560840219813549	0.8317177277953972	0.04929577464788732	
162	JME	black_friday	455	426	500	20	0.00016822857019724134	325.37404679485195	2206.8927902312153	0.845281790060781	0.8513511644334868	0.16666666666666666	tensor(0.0183)
163	Baseline	black_friday	611	546	700	20		1216.8855114166288	11228.766963195532	0.550366340256212	0.843822763397379	0.04395604395604396	
164	JME	black_friday	611	546	700	20	0.00016940947367755202	545.2946784474082	3021.7010291296	0.8128110941710782	0.8793537706590099	0.16117216117216118	tensor(0.0064)
165	Baseline	black_friday	841	716	1000	20		1803.2068993305058	17198.227583408756	0.5217325098657299	0.8567362120740387	0.030726256983240222	
166	JME	black_friday	841	716	1000	20	0.0002518241569609105	562.7741359057021	3742.6884772635062	0.8132383729304647	0.8834856940759847	0.12988826815642457	tensor(0.0252)
167	Baseline	black_friday	1166	948	1500	20		2575.455851794754	24923.10514696719	0.507505208928632	0.8654898368334175	0.023206751054852322	
168	JME	black_friday	1166	948	1500	20	0.0003908974676535656	568.40360810519	3052.0355267140235	0.8362737810351929	0.8074709743439291	0.20780590717299577	tensor(0.0378)
169	Baseline	movielens	236	241	300	20		387.6624853641655	3756.574714622683	0.6136523136703251	0.7938706225701994	0.08713692946058091	
170	JME	movielens	236	241	300	20	0.00014748337391219175	126.47759085123019	894.3423494774539	0.9659933962147706	0.7452289131056525	0.3236514522821577	tensor(0.0216)
171	Baseline	movielens	266	277	350	20		425.57596295463577	4008.9287753000826	0.612446491647779	0.8029946944131615	0.08664259927797834	
172	JME	movielens	266	277	350	20	0.00019860081992195507	114.72356856602359	811.3764287296849	0.9529485331214113	0.736378383830465	0.3285198555956679	tensor(0.0450)
173	Baseline	movielens	291	305	400	20		472.83615954787007	4561.616232195645	0.5961647845120623	0.8114019096130924	0.06885245901639345	
174	JME	movielens	291	305	400	20	0.0001997345604182982	131.20438606499567	898.5080354743351	0.9421809471005091	0.7582213763851395	0.3016393442622951	tensor(0.0685)
175	Baseline	movielens	335	359	500	20		520.7854794886456	5120.94210938773	0.5885088524006704	0.8162605312383282	0.0584958217270195	
176	JME	movielens	335	359	500	20	0.00022032491961521212	152.23303860736297	1012.3738642623819	0.894480258772287	0.775985623571286	0.25348189415041783	tensor(0.0622)
177	Baseline	movielens	411	444	700	20		618.8957932610632	6186.542610177745	0.5794686203178698	0.8256483074643096	0.0472972972972973	
178	JME	movielens	411	444	700	20	0.0003348579229848549	155.03047148846056	920.5696372047723	0.9109147685770252	0.7697386136101613	0.2882882882882883	tensor(0.0428)
179	Baseline	movielens	500	546	1000	20		694.4077049059962	6961.567430127868	0.5864933504943314	0.8272122291852482	0.045787545787545784	
180	JME	movielens	500	546	1000	20	0.0005454164688390239	120.23893570472673	759.955708516148	0.9319495991181167	0.7340613831688226	0.304029304029304	tensor(0.0184)
181	Baseline	movielens	608	672	1500	20		796.9953937977142	8458.562358276644	0.5782050785147961	0.8295226291757816	0.03422619047619048	
182	JME	movielens	608	672	1500	20	0.0008863977545613968	135.59851374110227	817.7885487528345	0.9230325539677299	0.7601501141071616	0.3125	tensor(0.0250)
183	Baseline	yelp	279	284	300	20		492.1615078568863	4552.115453283079	0.5930407168208668	0.802589895786465	0.07394366197183098	
184	JME	yelp	279	284	300	20	0.00011229663708486872	212.8014857100161	1602.9957349732194	0.9242826108768494	0.8280216211647575	0.2007042253521127	tensor(0.0345)
185	Baseline	yelp	322	323	350	20		575.3203446694695	5401.952822321694	0.5807165829952944	0.8114411003493351	0.06811145510835913	
186	JME	yelp	322	323	350	20	0.0001355358614722654	257.13953263175296	1810.5286737148829	0.8441608736741211	0.8397400267003198	0.17337461300309598	tensor(0.0003)
187	Baseline	yelp	367	368	400	20		679.195758135591	6304.209002835537	0.5666142027041879	0.8192777778431555	0.057065217391304345	
188	Baseline	yelp	452	456	500	20		824.2784013926172	7800.315712526932	0.5489253411710663	0.8281031979231296	0.043859649122807015	
189	JME	yelp	452	456	500	20	0.0001632771267357725	341.1791963689058	2270.363958140967	0.8499884156373364	0.8767024915423557	0.14692982456140352	tensor(0.0292)
190	Baseline	yelp	618	619	700	20		1129.3578562827856	10708.464222611385	0.5301734598342879	0.8404902781359179	0.035541195476575124	
191	JME	yelp	618	619	700	20	0.00023715095845507032	542.4597704177982	3086.8680998327077	0.7936619800168857	0.9017057318168703	0.12924071082390953	tensor(0.0523)
192	Baseline	yelp	846	859	1000	20		1512.8550005516465	14477.449713436183	0.511378727846665	0.847989782894162	0.02677532013969732	
193	JME	yelp	846	859	1000	20	0.0003316172947379469	543.7767091498683	3708.064381655037	0.7823750978973069	0.9141206991701113	0.09429569266589057	tensor(0.0012)
194	Baseline	yelp	1187	1212	1500	20		2118.1323585342825	20208.1053872714	0.4930529695814643	0.8568987518365285	0.018976897689768978	
195	JME	yelp	1187	1212	1500	20	0.0006062122195146126	655.048688443626	3571.5014268753607	0.8335669997624879	0.9009811287746761	0.1716171617161716	tensor(0.0327)
196	Baseline	amazon	279	269	300	20		499.7355381920396	4521.737178867069	0.6110658074564872	0.8033515874991917	0.08921933085501858	
197	ITFR	amazon	279	269	300	20	0.0002120736688030033	237.7547676402705	1308.502978123575	0.8375611992137052	0.7392171834802036	0.2342007434944238	tensor(0.3261)
198	Baseline	amazon	324	311	350	20		607.848237189503	5704.677288282794	0.5817844326455526	0.8137915008053265	0.06752411575562701	
199	ITFR	amazon	324	311	350	20	0.00022673593632430692	181.4369082168891	870.9924008229858	0.8871159395710188	0.6919919301723279	0.2829581993569132	tensor(0.3409)
200	Baseline	amazon	366	353	400	20		681.7759279731063	6415.536823182917	0.5736525770510522	0.8196513193173498	0.059490084985835696	
201	Baseline	amazon	453	436	500	20		862.3821667096826	8109.790968773671	0.5554090476954702	0.8303890481467144	0.0481651376146789	
202	ITFR	amazon	453	436	500	20	0.00021456679317240118	447.93719156561207	2552.171702718627	0.7853937630112301	0.8494432377893371	0.1559633027522936	tensor(0.3674)
203	Baseline	amazon	607	585	700	20		1131.854426997483	10592.401811673604	0.5427713522638775	0.8411970583331077	0.041025641025641026	
204	ITFR	amazon	607	585	700	20	0.0003364385795436778	557.160861045186	3193.273606545401	0.7825580696653287	0.8725387279690768	0.14871794871794872	tensor(0.3773)
205	Baseline	amazon	825	769	1000	20		1607.9121667585246	15331.93080707047	0.518841894120431	0.8522399615995727	0.02860858257477243	
206	ITFR	amazon	825	769	1000	20	0.0004767847558092734	606.7110788576938	3312.045241400769	0.8233367057797085	0.8503642687271393	0.22626788036410922	tensor(0.4575)
207	Baseline	amazon	1156	1040	1500	20		2314.5021762575775	21491.74866863905	0.5106134624795534	0.8612189322818892	0.023076923076923078	
